gene_id	C1	C2
6636	76	141
6637	71	102
6638	100	55
664	164	140
6640	74	52
6641	108	99
6642	485	313
6643	196	316
6645	147	133
6646	25	71
6647	281	911
6648	451	205
6649	194	51
665	439	370
6650	230	57
6651	990	2418
6652	116	62
6653	210	331
6654	195	629
6655	176	296
6656	0	0
6657	1	1
6658	0	0
6659	147	52
666	282	14
6660	47	53
6662	424	452
6663	74	26
6664	0	0
6665	101	9
6666	53	7
6667	356	368
6668	105	41
667	2414	6315
6670	281	386
6671	28	43
6672	153	158
6674	51	32
6675	122	102
6676	2	3
6677	0	0
6678	5780	3534
668	0	0
6683	72	143
6687	197	241
6688	20	4
6689	1	0
669	64	15
6690	0	2
6691	0	0
6692	709	317
6693	16	3
6695	61	45
6696	4	13
6697	30	8
6698	42	26
6699	256	236
670	33	21
6700	1	4
6701	1	0
6703	170	203
6704	209	216
6706	138	285
6707	1	0
6708	0	0
6709	1294	4660
671	1	0
6710	21	18
6711	1339	2977
6712	1304	1795
6713	321	210
6714	113	22
6715	82	35
6716	2	0
6717	113	236
6718	0	0
672	27	88
6720	679	405
6721	856	904
6722	254	99
6723	176	59
6725	48	4
6726	317	203
6727	487	341
6728	71	67
6729	138	173
673	170	380
6730	297	324
6731	395	460
6732	195	243
6733	179	299
6734	480	332
6736	10	23
6737	18	34
6738	38	113
6741	168	228
6742	138	81
6744	1451	1635
6745	264	287
6746	362	255
6747	288	106
6748	178	245
6749	403	450
675	18	28
6750	5	6
6751	20	4
6752	0	1
6753	0	0
6754	0	0
6755	0	1
6756	0	0
6757	0	0
6760	250	287
6764	129	102
6767	587	883
6768	740	605
6769	5	6
677	3636	1109
6770	7	10
6772	243	665
6773	165	250
6774	652	1396
6775	7	22
6776	118	107
6777	239	263
6778	660	609
678	2166	1199
6780	329	409
6781	14	4
6782	45	57
6783	18	34
6785	162	271
6786	410	364
6787	45	98
6788	61	64
6789	133	68
6790	17	41
6792	34	87
6793	118	98
6794	200	92
6795	3	4
6799	2	4
680	0	2
6801	230	380
6804	10	3
6809	142	78
6810	143	110
6811	136	82
6812	114	189
6813	150	166
6814	136	229
6815	64	51
6817	21	24
6818	0	0
6819	0	0
682	864	186
6820	270	208
6821	35	31
6822	0	0
6827	153	89
6829	405	406
683	9	5
6830	488	679
6832	87	94
6833	4	6
6834	109	180
6835	45	35
6836	448	194
6837	109	20
6838	118	46
6839	28	6
684	30	14
6840	275	519
6843	17	9
6844	317	28
6845	126	213
685	95	68
6850	80	34
6853	2	0
6854	22	19
6855	6	1
6856	298	270
6857	6	0
686	58	43
6861	3	1
6863	3	0
6865	1	3
6866	0	1
6867	319	188
6868	117	202
6869	22	8
687	178	22
6870	0	3
6871	33	45
6872	159	454
6873	112	257
6874	53	44
6875	48	80
6876	970	433
6877	16	12
6878	140	83
6879	216	114
688	945	669
6880	121	45
6881	82	43
6882	118	93
6883	56	18
6884	30	43
6885	143	235
6886	7	2
6888	343	435
689	1228	899
6890	230	391
6891	195	167
6892	262	79
6894	92	126
6895	28	11
6897	258	374
6898	0	0
6899	75	58
6900	8	2
6901	52	58
6902	122	314
6903	69	15
6904	195	211
6905	47	108
6906	0	0
6907	90	91
6908	39	88
6909	43	9
6910	1	0
6911	5	2
6913	42	85
6915	9	7
6916	12	22
6917	220	328
6919	42	17
6920	83	121
692094	2	2
6921	93	23
6923	267	107
692312	73	19
6924	243	175
6925	293	783
6926	218	299
6927	0	0
6928	0	1
6929	287	77
6932	95	29
6934	85	116
6935	109	259
6936	62	92
6938	250	458
6939	2	0
694	695	293
6940	46	58
6941	96	7
6942	261	444
6943	0	1
6944	101	67
6945	142	141
6947	9	15
6948	38	43
6949	145	197
695	3	14
6950	389	435
6954	0	0
696	0	0
6975	0	0
6988	93	10
699	27	34
6990	54	21
6991	0	1
6992	123	21
6993	116	52
6996	105	67
6997	0	0
6999	1	0
70	4	10
7001	561	197
7003	291	117
7004	26	26
7005	266	86
7006	34	51
7007	0	5
7008	442	55
7009	1599	755
701	37	67
7010	61	132
7011	127	136
7013	44	53
7014	81	107
7015	2	0
7016	128	63
7018	102	138
7019	96	93
7020	416	516
7021	89	87
7022	294	147
7023	22	28
7024	111	120
7025	9	3
7026	102	86
7027	288	184
7029	246	122
7030	256	72
7031	0	0
7032	1	0
7033	6	0
7035	31	53
7036	2	7
7037	241	333
7038	105	171
7039	221	14
7040	154	106
7041	65	36
7042	12	14
7043	53	85
7044	1	0
7045	460	380
7046	133	187
7047	1	0
7048	583	381
7049	234	955
705	58	21
7050	127	330
7051	295	567
7052	23	23
7053	526	505
7054	1	5
7056	1073	843
7057	698	1024
7058	624	1017
7059	97	115
706	753	114
7060	15	22
7062	11666	34634
7064	187	72
7066	1	0
7067	202	126
7068	111	146
7069	174	40
7070	253	59
7071	774	445
7072	131	96
7073	152	261
7074	349	574
7075	70	40
7076	185	51
7077	1241	299
7078	2443	1000
7079	44	45
708	208	181
7082	367	952
7083	57	15
7084	113	150
7086	397	344
7087	0	4
7088	197	110
7089	76	64
7090	402	266
7091	178	164
7092	24	47
7093	4	1
7094	960	1269
7095	207	424
7096	10	21
7097	7	3
7098	21	21
7099	13	35
71	7586	15317
710	439	709
7100	14	32
7101	1	1
7102	119	179
7103	53	43
7105	65	60
7106	89	47
7107	62	48
7108	182	82
7109	208	232
7110	160	259
7111	27	9
7112	174	205
7113	58	23
7114	2356	2065
712	23	30
7122	252	31
7123	230	163
7124	0	0
7125	2	5
7126	318	84
7127	185	84
7128	452	297
713	2	11
7130	2	11
7132	320	284
7133	89	35
7134	1	9
7135	9	1
7136	10	16
7137	1	2
7138	32	69
7139	17	48
714	25	12
7140	10	28
7143	0	2
7145	1244	1117
7148	272	2886
715	485	430
7150	216	371
7153	155	372
7155	525	1073
7156	88	49
7157	166	180
7158	128	300
7159	201	221
716	666	1299
7161	78	32
7162	90	15
7163	170	92
7164	232	109
7165	422	83
7166	6	2
7167	1221	2446
7168	586	1046
7169	232	479
717	20	52
7170	608	710
7171	1815	1242
7172	89	203
7173	5	8
7174	106	181
7175	461	1283
7177	100	81
7178	6275	4897
7179	0	0
718	432	2119
7180	4	1
7181	39	55
7182	220	108
7184	1021	1832
7185	29	8
7186	39	29
7187	124	90
7188	27	22
7189	68	49
719	2	1
72	92	56
720	12	108
7200	3	1
7203	469	446
7204	293	470
7205	240	66
721	0	16
7216	35	26
722	0	0
7220	11	14
7222	2	3
7224	0	1
7225	21	23
7226	2	13
7227	449	1344
723790	16	642
7247	243	143
7248	152	181
7249	274	444
725	1	0
7251	189	292
7253	1	4
7257	112	114
7258	0	0
7259	321	534
726	40	32
7260	69	35
7262	69	25
7263	62	10
7264	172	100
7265	138	91
7266	329	325
7267	670	901
7268	55	59
727	10	42
7270	38	61
7272	19	29
7273	36	240
7274	0	0
7275	39	12
7276	0	2
727684	0	5
7277	1112	1013
7278	0	0
727800	17	8
727830	0	0
727832	0	3
727837	0	0
727851	5	724
727866	203	118
727897	10	89
727909	0	99
727910	58	16
727936	16	19
727940	0	1
727957	156	198
728	8	5
7280	1398	3991
728036	0	0
728042	0	0
728047	33	1
728049	0	0
728062	0	0
728072	0	0
728075	0	0
728082	0	0
728090	0	0
728096	0	0
728113	775	1815
728116	0	0
728118	17	133
728130	9	41
728194	0	0
728215	1	0
728224	115	224
728226	0	0
728229	1	4
728239	18	21
728255	2	5
728269	0	0
728276	0	0
728279	117	18
728294	82	35
7283	107	233
728318	0	2
728340	16	55
728343	0	0
728358	0	0
728361	1	0
728369	0	2
728373	0	2
728378	0	0
728379	0	2
728392	29	6
728393	0	2
728395	0	0
7284	430	731
728400	0	2
728403	0	0
728405	0	2
728419	0	2
728441	1	9
728464	3	2
728485	1	0
728489	17	5
728492	46	140
728498	4	20
728537	2	0
728568	11	3
728577	18	73
728586	1	0
728588	0	1
728591	1	1
7286	583	507
728621	7	9
728635	2	1
728642	51	125
728656	5	5
728661	287	97
728689	0	13
728695	0	0
7287	5	0
728734	0	29
728741	6	24
728747	0	7
728763	0	0
728780	2	0
728819	3	2
728833	0	1
728841	32	314
728888	9	110
7289	115	60
728927	33	49
728929	0	5
728957	1	0
729	14	15
7290	132	124
729085	5	3
729092	11	159
7291	24	8
729159	0	0
7292	2	0
729201	0	1
729220	0	0
729230	5	1
729262	3	64
729264	0	4
729288	0	3
7293	2	1
729330	0	0
729359	2851	6535
7294	0	2
729408	0	0
729422	0	0
729428	0	0
729431	0	0
729438	46	108
729440	20	11
729447	0	0
729475	1	1
7295	386	559
729515	53	15
729533	0	11
729540	16	4
729597	2	54
7296	339	370
7297	217	144
729747	0	1
729759	0	2
7298	47	24
729830	319	213
729852	23	19
729857	0	111
729873	0	0
7299	127	133
729920	16	22
729956	0	0
729967	17	18
729978	1	26
729991	26	13
729993	121	7
730	20	30
730005	6	3
730051	20	81
730087	7	13
730094	38	9
730098	6	5
7301	139	118
730112	4	1
730130	0	0
730183	1	1
730394	15	115
7305	11	28
7306	1650	1556
7307	156	191
730755	28	43
731	0	0
7311	1112	1669
731220	0	2
7314	843	2199
7316	5112	23137
7317	692	1208
7318	34	40
7319	139	70
732	0	0
7320	93	186
7321	39	66
7322	234	148
732253	0	0
7323	642	405
7324	134	191
7325	63	33
7326	148	53
7327	238	51
7328	463	178
7329	258	193
733	0	0
7332	255	92
7334	159	110
7335	312	80
7336	77	25
7337	259	654
734	74	78
7341	228	132
7342	201	119
7343	520	356
7345	33	39
7347	155	103
7348	16	5
7349	0	0
735	0	5
7350	0	0
7351	62	28
7352	5	0
7353	144	207
7355	68	33
7357	172	179
7358	58	131
7360	331	231
7363	1	0
7364	2	13
7365	0	2
7366	0	2
7367	0	0
7368	18	11
7371	201	70
7372	116	127
7373	147	322
7374	136	119
7375	231	371
7376	206	40
7378	16	5
7379	0	0
738	439	163
7380	0	0
7381	306	898
7384	519	384
7385	546	627
7386	280	147
7388	270	183
7389	135	189
7390	107	145
7391	104	57
7392	307	195
7398	111	108
7399	1	4
740	180	39
7401	0	0
7402	528	1446
7403	130	396
7404	95	375
7405	109	115
7407	277	330
7408	179	96
7409	7	9
741	32	2
7410	72	76
7411	76	46
7412	28	52
7414	526	1053
7415	1103	2181
7416	354	326
7417	482	349
7419	147	189
7421	499	205
7422	264	241
7423	230	83
7424	13	12
7425	6	1
7428	142	84
7429	0	0
7430	1610	1947
7431	2990	4977
7432	0	0
7433	146	101
7434	2	4
7436	136	187
7439	9	20
744	3	10
7442	26	28
7443	51	141
7444	65	79
7447	112	57
7448	0	0
745	2	1
7450	532	1700
7453	192	156
7454	8	8
7455	1	1
7456	51	50
7458	1336	274
746	72	41
7461	110	90
7462	5	2
7464	107	34
7465	188	179
7466	124	129
7468	171	108
7469	135	53
747	29	12
7471	0	0
7472	4	3
7473	223	76
7474	96	17
7475	8	0
7476	9	4
7477	144	22
7479	0	0
7480	17	4
7481	113	31
7482	21	26
7483	11	1
7484	15	0
7485	29	9
7486	77	221
7490	0	0
7494	366	129
7498	16	77
7499	117	175
7504	9	2
7507	34	86
7508	180	229
751071	4	0
7511	162	227
7512	23	34
7514	302	423
7515	88	67
7516	9	2
7517	53	20
7518	22	22
752	45	31
7520	922	1052
752014	18	0
7525	208	218
7528	232	252
7529	674	186
753	79	15
7531	1156	1014
7532	478	235
7533	260	161
7534	2764	1705
7535	5	6
7536	507	506
7538	729	231
7539	8	9
754	539	128
7541	53	42
7542	90	41
7543	66	200
7544	52	237
7545	2	3
7546	0	0
7547	0	0
7549	22	7
755	83	7
7551	80	38
7552	38	67
7553	68	41
7554	14	50
7555	1199	617
7556	17	11
7559	114	116
7561	32	21
7562	13	83
7564	45	29
7565	30	29
7566	41	16
7567	6	5
7568	24	30
7569	24	15
757	108	36
7570	37	16
7571	31	37
7572	198	69
7574	44	18
7576	31	121
7579	12	3
758	0	0
7580	63	26
7581	163	152
7582	57	67
7584	25	17
7586	388	199
7587	64	32
7589	29	17
759	0	1
7592	34	68
7593	49	19
7594	26	118
7596	42	12
7597	19	18
760	103	149
7608	0	0
761	7	2
7617	145	24
762	1	4
7620	4	10
7621	7	23
7625	37	19
7626	35	15
7627	37	10
7629	76	58
763	0	0
7633	21	25
7634	1	0
7637	83	69
7638	3	10
7639	8	20
7643	10	10
7644	45	841
765	314	202
7652	0	9
766	0	0
767	2	5
7673	9	12
7675	15	50
767558	414	185
7678	7	21
768	32	37
7681	2	2
768206	0	2
768211	58	195
768239	525	120
7690	71	71
7691	9	9
7692	48	25
7693	78	77
7694	13	17
7695	26	25
7697	31	33
7699	47	30
770	45	26
7700	36	31
7701	99	64
7702	50	66
7703	55	83
7704	124	166
7705	214	71
7706	254	127
7707	104	142
7709	82	41
771	636	545
7710	16	18
7711	9	20
7712	0	1
7716	121	169
7718	8	5
7726	175	56
7727	34	25
7728	7	18
773	1	1
7730	0	6
7732	4	2
7733	36	29
7737	35	22
7738	32	51
7739	699	490
774	2	2
7741	29	21
7743	42	35
7745	101	57
7746	15	9
7748	36	32
775	45	71
7750	233	414
7752	14	15
7753	42	13
7755	56	22
7756	471	460
7757	6	14
776	6	21
7760	98	26
7761	0	2
7762	4	4
7763	374	261
7764	117	169
7766	9	8
7767	61	55
7768	4	24
7769	38	43
777	3	4
7770	37	34
7771	16	28
7772	23	6
7773	13	21
7775	15	19
7776	57	85
7779	210	264
778	1	0
7780	3	1
7781	5	3
7782	54	27
7783	0	2
7784	12	12
7786	25	18
7789	13	41
779	0	0
7791	386	181
7798	251	158
7799	184	238
780	1405	517
7802	6	7
7803	522	210
7804	42	52
7805	58	37
780776	0	0
7809	0	0
781	34	236
7812	2033	3070
7813	62	167
7818	190	228
782	41	19
783	3	9
7832	872	53
7837	133	192
784	93	33
7840	61	252
7841	185	139
7844	126	127
7846	1091	2046
7849	24	0
785	15	11
7850	39	52
7851	201	120
7852	20	31
7855	45	17
7857	3	1
7862	131	76
7866	98	65
7867	301	215
7869	46	26
7871	193	245
7873	84	45
7874	557	939
7879	826	629
788	50	57
7881	10	15
7884	129	143
78986	0	0
78987	41	25
78988	77	58
78989	2	1
78990	189	47
78991	39	8
78992	104	29
78994	111	37
78995	10	7
78996	78	14
78997	0	0
78999	77	14
790	160	142
79000	8	6
79001	164	126
79002	191	69
79003	20	7
79004	97	42
79005	49	47
79006	36	0
79007	39	3
79008	42	35
79009	135	126
79012	0	1
79016	121	50
79017	231	120
79018	129	33
79019	8	2
79020	33	16
79022	89	81
79023	39	32
79024	0	1
79025	2	0
79026	11455	77342
79027	177	60
79029	49	22
7903	5	4
79031	74	104
79033	125	83
79034	90	32
79035	72	45
79036	150	38
79037	45	6
79038	201	64
79039	224	174
79041	2	2
79042	143	109
79047	404	33
79048	183	217
7905	438	146
79050	57	27
79053	29	110
79054	1	2
79056	154	79
79057	1	0
79058	77	31
79064	27	8
79065	302	138
79066	151	104
79068	137	338
79070	5	15
79071	186	70
79072	16	29
79073	340	116
79074	65	15
79075	11	7
79077	83	50
79078	25	13
79080	106	29
79081	1	6
79083	63	58
79084	95	41
79085	252	66
79086	87	81
79087	51	79
79088	77	55
79089	83	11
79090	76	32
79091	35	20
79092	92	29
79094	84	24
79095	156	5
790955	33	4
79096	101	55
79097	3	13
79098	497	117
79101	41	38
79102	112	40
79109	223	193
7913	251	303
79132	18	11
79133	33	73
79134	141	48
79135	21	26
79137	382	208
79139	159	97
79140	8	3
79142	101	44
79143	106	32
79144	775	168
79145	75	15
79147	33	7
79148	61	28
79149	17	17
7915	78	79
79152	27	16
79153	30	34
79154	53	21
79155	107	25
79156	45	11
79157	78	109
79158	291	493
79159	47	47
7916	972	638
79161	27	17
79165	14	12
79168	3	10
79169	48	25
7917	661	406
79170	41	7
79171	229	64
79172	36	5
79173	10	0
79174	59	13
79175	54	25
79176	41	7
79177	22	6
79178	34	15
7918	38	20
79180	125	97
79183	128	38
79184	51	54
79187	1	0
79188	477	330
7919	586	391
79190	14	5
79191	115	23
79192	43	25
7920	113	64
7922	304	152
79228	80	41
7923	55	30
79230	7	33
79258	0	0
79269	125	40
79290	0	0
793	0	0
7932	0	0
79339	0	0
7936	161	57
79363	14	2
79364	159	94
79365	98	79
79366	14	50
79369	8	10
79370	1	1
794	87	35
7940	3	2
79400	2	4
7941	2	11
79411	16	27
79412	34	5
79413	4	0
79414	38	11
79415	81	48
7942	87	35
79441	38	58
79442	8	8
79443	349	628
79444	6	1
79446	18	5
79447	68	30
79465	4	4
79473	0	1
79541	0	2
79567	116	78
79568	37	22
7957	23	9
79570	9	5
79571	120	85
79572	126	343
79573	50	69
79574	0	0
79575	39	15
79576	31	62
79577	109	534
79581	93	16
79582	38	24
79583	52	5
79585	87	4
79586	191	26
79587	55	46
79589	31	31
79590	90	77
79591	141	133
79594	110	34
79595	103	133
79596	41	35
79598	28	30
796	0	0
79600	56	50
79602	406	79
79603	134	49
79605	31	8
79607	34	21
79608	21	33
79609	27	6
79611	16	32
79612	50	62
79613	43	32
79616	0	1
79618	15	79
79621	48	60
79622	36	19
79623	15	16
79624	29	30
79625	10	12
79626	2	0
79627	248	146
79628	15	7
79629	9	6
79630	10	16
79631	130	181
79632	2	4
79633	38	146
79634	41	46
79635	10	12
79637	42	6
79639	26	3
79640	48	2
79641	27	11
79642	15	12
79643	90	22
79644	36	34
79645	13	2
79646	194	204
79647	132	31
79648	44	61
79649	42	93
7965	54	30
79650	70	89
79651	111	27
79652	31	5
79654	157	158
79656	10	5
79657	81	98
79658	84	144
79659	57	230
79660	188	140
79661	15	9
79663	24	35
79664	86	136
79665	179	295
79666	118	55
79668	35	78
79669	50	49
79670	262	489
79671	140	105
79672	101	35
79673	37	10
79674	10	20
79675	36	40
79676	33	6
79677	109	171
79679	70	19
79680	193	33
79682	80	78
79683	22	18
79684	17	10
79685	158	33
79689	147	108
79690	40	19
79691	73	45
79692	94	170
79693	78	32
79694	15	42
79695	24	19
79696	2	2
79697	30	19
79698	0	0
79699	116	98
797	1	0
79701	74	37
79703	72	75
79705	139	76
79706	59	34
79707	61	90
79709	172	160
79710	58	96
79711	135	108
79712	32	33
79713	8	3
79714	29	14
79716	128	25
79717	136	77
79718	213	282
79719	104	117
79720	177	119
79722	0	0
79723	19	9
79724	170	47
79725	10	26
79726	144	220
79727	1	0
79728	56	156
79729	221	115
79730	15	8
79731	35	44
79733	20	23
79734	27	16
79735	148	97
79736	12	8
79738	29	44
79739	10	40
79740	0	0
79741	1	23
79742	70	23
79744	24	43
79745	170	275
79746	77	30
79748	1	2
7975	269	20
79750	2	2
79751	87	36
79752	40	38
79753	52	32
79754	117	13
79755	1265	1912
79758	30	37
79759	60	13
7976	43	49
79760	40	3
79762	114	3
79763	104	16
79767	106	43
79768	64	32
79770	125	79
79772	39	118
79774	45	40
79776	14	77
79777	28	20
79778	46	36
7978	19	15
79780	30	67
79781	4	23
79783	4	2
79784	1452	2556
79785	14	13
79786	204	30
79788	9	4
79789	39	45
7979	163	293
79791	203	69
79792	77	25
79794	120	25
79796	46	118
79797	51	25
79798	56	21
79799	0	0
7980	3	2
79800	28	48
79801	22	13
79802	1	0
79803	79	79
79805	1	2
79807	35	36
79809	47	221
79810	19	8
79811	320	553
79812	172	92
79813	214	244
79814	4	1
79815	186	124
79816	4	1
79817	73	34
79818	28	36
79819	7	17
7982	57	74
79820	0	0
79822	43	53
79823	7	16
79825	7	3
79827	56	45
79828	138	79
79829	66	14
79830	16	30
79831	9	5
79832	136	269
79833	14	6
79834	187	207
79836	13	8
79837	185	104
79838	4	13
79839	3	18
7984	312	542
79840	30	30
79841	1	1
79842	10	15
79843	6	1
79844	5	6
79845	50	21
79846	11	14
79847	20	8
79848	28	62
79849	0	1
79850	257	81
79852	133	64
79853	0	0
79856	0	0
79858	26	21
79861	1	0
79862	23	15
79863	65	30
79864	25	28
79865	0	0
79866	13	8
79867	44	70
79868	45	56
79869	282	152
79870	27	5
79871	39	50
79872	47	98
79873	38	1
79874	99	29
79875	158	97
79876	114	150
79877	97	40
79879	8	11
7988	59	32
79882	193	360
79883	23	6
79884	12	13
79885	88	27
79886	47	29
79887	168	216
79888	35	26
79890	67	27
79891	7	11
79892	259	219
79893	215	292
79894	119	71
79895	12	15
79896	19	13
79897	34	30
79898	16	10
79899	31	8
799	0	0
79901	605	372
79902	113	128
79903	157	35
79905	19	7
79906	11	13
79908	0	0
7991	123	219
79912	64	53
79913	38	13
79915	18	33
79917	11	3
79918	61	38
79919	228	24
79921	211	228
79922	6	0
79923	0	3
79924	5	0
79925	4	13
79927	22	1
79929	22	1
7993	9	11
79930	3	3
79932	154	136
79933	1	0
79934	77	43
79935	0	0
79937	43	277
79939	228	80
7994	383	684
79943	39	3
79944	95	15
79946	7	0
79947	160	110
79948	0	0
79949	3	2
79953	0	0
79954	75	137
79955	17	13
79956	209	192
79957	22	7
79958	39	13
79959	36	47
79960	94	74
79961	61	47
79962	3	0
79966	95	36
79968	20	37
79969	21	10
79971	333	327
79973	6	15
79974	33	74
79977	311	467
79979	56	59
79980	45	22
79982	70	100
79983	809	1276
79987	92	497
79989	13	21
79990	187	44
79991	101	75
79993	149	124
79998	0	0
79999	0	0
800	934	975
8000	7	1
80000	14	29
80003	49	130
80004	319	224
80005	54	136
80006	62	45
80007	24	27
80008	1	4
8001	0	0
80010	21	13
80011	210	193
80012	155	378
80013	62	108
80014	53	91
80017	120	72
80018	115	98
80019	129	30
80020	69	52
80021	52	34
80022	110	44
80023	46	6
80024	83	54
80025	82	81
80028	102	27
80031	14	16
80032	0	0
80034	20	6
80036	0	0
80039	1	0
80045	61	44
80055	106	114
80059	0	0
80063	7	7
80067	43	141
80070	0	0
80071	10	25
80095	31	50
80097	204	104
801	851	272
80108	2	3
80110	34	18
80111	2	0
80114	54	71
80115	6	4
80117	1	0
80119	4	1
80122	1	0
80124	65	73
80125	0	0
80127	19	20
80128	5	1
80129	4	9
8013	120	60
80131	148	36
80135	110	60
80139	295	53
80142	115	71
80143	94	48
80144	46	49
80145	131	194
80146	56	70
80148	334	73
80149	319	72
80150	11	9
80152	212	133
80153	126	77
80155	144	165
80157	154	194
80162	16	7
80164	11	1
80167	35	25
80168	1	0
80169	62	58
80173	60	64
80174	3	4
80176	184	31
80177	34	12
80178	2	0
80179	256	138
80183	2	17
80184	29	82
80185	19	58
8019	177	78
80194	176	100
80195	188	56
80196	56	78
80198	86	46
80199	24	48
80201	3	3
80204	207	388
80205	230	635
80206	150	160
80207	118	10
80208	224	644
80209	177	220
8021	225	312
80210	36	29
80212	122	37
80213	83	45
80216	62	63
80217	1	4
80218	331	117
80219	84	40
8022	0	0
80221	75	34
80222	79	61
80223	284	161
80224	53	28
80227	32	30
80228	55	10
80230	115	146
80231	0	1
80232	652	628
80233	151	37
80235	24	11
80237	43	46
80243	44	78
80254	62	118
80255	164	164
80256	134	22
80258	12	23
80262	142	73
80263	19	11
80264	43	144
80267	81	110
8027	90	98
80270	75	36
80271	214	141
80273	80	60
80274	2	4
80279	254	175
8028	168	181
8029	7	40
80298	22	18
8030	354	274
80301	100	43
80303	147	23
80304	29	10
80305	117	36
80306	89	40
80308	96	67
8031	716	749
80310	53	52
80311	27	31
80312	27	62
80313	20	8
80314	114	134
80315	187	149
80317	29	12
80318	4	15
80319	5	0
80320	510	57
80321	32	58
80323	6	3
80324	42	25
80325	93	31
80326	47	10
80328	6	6
80329	1	0
80331	407	120
80332	54	21
80333	0	0
80335	453	202
80336	11	16
80339	23	37
8034	37	67
80341	0	1
80342	1	1
80344	245	82
80345	18	12
80346	231	74
80347	209	90
80349	163	157
80351	406	380
80352	210	94
8036	189	248
8038	34	30
80380	4	2
80381	237	121
8045	113	9
805	776	445
8050	68	128
8061	69	14
8065	126	108
80700	387	354
80704	24	18
80705	9	11
80709	49	57
80712	0	0
80714	5	1
80723	12	15
80724	74	55
80725	16	9
80726	27	23
80727	452	108
80728	58	25
8073	268	126
80731	0	1
80736	17	12
80737	16	10
80739	20	2
80740	312	147
80741	1	2
80742	27	3
80745	33	16
80746	16	21
80755	48	35
80757	8	1
80758	22	4
80759	4	2
8076	111	45
80760	301	250
80762	317	290
80763	0	0
80764	54	22
80765	66	47
80772	134	25
80774	11	3
80775	32	5
80776	10	0
80777	198	27
80778	34	25
8078	321	258
80781	928	747
80789	73	32
8079	454	220
80790	276	270
808	362	79
80816	2	2
80817	46	41
80818	135	111
8082	52	8
80820	41	34
80821	49	63
80823	8	4
80824	202	91
80829	376	291
80830	47	18
80832	19	9
80833	82	37
80834	0	2
80835	0	1
8085	574	893
80851	190	61
80852	22	5
80853	242	371
80854	384	172
80856	140	132
8086	69	148
80863	15	3
80864	42	5
8087	210	334
8089	38	27
80895	52	68
80896	20	39
8091	2	0
8092	1	0
80975	5	0
8099	249	202
81	2582	5745
810	3783	509
8100	18	48
81025	2	2
81027	2	3
81029	19	4
81030	1	0
81031	26	44
81034	41	31
81035	55	71
81037	257	234
8106	150	210
811	883	2580
8110	7	4
8111	20	3
8115	0	0
8120	13	12
8125	272	659
8128	0	1
81285	0	1
813	353	241
8131	85	70
8139	116	1270
81392	1	1
81399	0	2
814	2	0
8140	641	862
81472	0	0
8148	314	857
81488	119	28
81490	63	40
81491	6	1
81493	44	25
815	4	2
81501	0	0
81502	197	214
8153	28	11
81532	193	87
81533	154	239
81537	29	23
81539	486	432
81542	98	104
81543	24	3
81544	52	4
81545	151	176
81550	54	91
81551	1	1
81552	97	15
81553	211	113
81554	122	180
81555	85	82
81556	132	45
81557	18	21
81558	104	41
81559	78	10
81562	30	18
81563	430	120
81565	633	312
81566	126	26
81567	409	258
81569	0	0
81570	23	36
81572	48	16
81573	104	135
81575	289	15
81576	60	26
81577	219	28
81578	32	66
81579	94	33
816	3	1
81602	13	6
81603	322	102
81605	175	19
81606	245	65
81607	705	711
81608	102	277
81609	104	84
8161	58	82
81610	33	38
81611	114	151
81614	97	86
81615	3	1
81616	0	0
81617	87	54
81618	100	19
81619	496	232
81620	33	15
81621	34	4
81622	67	34
81624	31	74
81627	27	54
81628	266	88
81629	8	8
81631	364	155
8165	206	136
81669	397	167
81671	200	159
81688	178	157
81689	128	85
81691	21	21
81693	4	0
817	108	169
8170	6	5
81704	151	330
81706	253	86
8174	0	0
8175	167	127
8178	118	41
81786	125	24
81788	274	107
81789	15	7
81790	75	160
81792	29	31
81793	7	0
81794	29	43
81796	9	9
818	107	107
81831	28	21
81832	1	0
81839	203	142
81844	56	16
81846	207	491
81847	67	63
81848	49	4
81849	17	3
81850	248	189
81851	314	365
81853	113	97
81855	157	70
81856	19	60
81857	120	123
81858	105	34
8187	2	3
81870	91	252
81871	177	364
81872	239	407
81873	123	66
81875	117	62
81876	612	196
81887	135	118
81888	47	21
81889	59	33
8189	165	238
81890	110	59
81892	88	128
81894	120	82
819	95	56
8190	13	5
8192	110	58
81926	268	107
81928	47	9
81929	100	116
8193	1	2
81930	11	22
81931	14	33
81932	52	1
8195	75	43
820	0	0
8200	2	0
8202	258	215
8204	96	143
8208	29	44
8209	155	77
821	1177	2098
8214	50	20
8216	149	54
8218	19	22
822	417	163
8220	65	28
8224	2	1
8225	139	102
8226	17	5
8227	172	73
8228	34	38
823	780	593
8233	25	59
8237	105	119
8239	399	1310
824	560	745
8241	116	204
8242	490	679
8243	234	475
825	56	170
826	574	379
8260	102	145
8263	93	98
8266	166	16
8269	31	13
827	13	11
8270	44	14
8273	188	109
8277	0	1
828	18	3
8284	150	290
8287	92	425
8288	1	0
8289	456	589
829	308	344
8291	65	161
8292	9	3
8294	0	18
8295	285	375
830	202	197
8301	467	966
8302	0	0
8303	211	12
8309	35	16
831	1277	2219
8310	69	96
8312	152	90
8313	142	241
8314	402	252
8315	100	85
8317	5	11
8318	9	21
832	537	593
8320	4	1
8321	343	71
8322	275	270
8323	331	398
8324	306	127
8325	79	47
83259	11	11
8326	3	0
8329	0	263
833	164	186
